id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean
2248511,L_6115149481930,+1 514-948-1930,Restaurant Thai Son,,,"7093 R. Saint-Denis, Montréal, QC H2S 2S5, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115149481930,landline,0.2,1,Level 2,3,True,True,True,False,
2248512,L_6115149036203,+1 514-903-6203,Restaurant Jardin Des Délices,,,"3537 Rue Rachel E, Montréal, QC H1W 1A8, Canada",F&B,Dine-in Restaurant,Asian restaurant,False,6115149036203,landline,0.2,1,Level 2,3,True,True,True,False,
2248513,L_6114506230031,+1 450-623-0031,Le Piment Vert,,,"511 Bd Antoine-Séguin, Saint-Eustache, QC J7P 0E1, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114506230031,landline,0.2,1,Level 2,3,True,True,True,False,
2248514,L_6114504759777,+1 450-475-9777,O Thaï Thaï,,,"8203 Rue Saint-Jacques, Mirabel, QC J7N 1W7, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114504759777,landline,0.2,1,Level 2,3,True,True,True,False,
2248515,L_6115147458787,+1 514-745-8787,Thai Express Restaurant Montréal,,,"Les Galeries Normandie, 2910 Rue de Salaberry, Montreal, Quebec H3M 1L3, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115147458787,landline,0.2,1,Level 2,3,True,True,True,True,
2248516,L_6114504454141,+1 450-445-4141,Siam Dix30,,,"155 Promenade des Lanternes #210 Quartier DIX30 (Square, Brossard, Quebec J4Y 0E6, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114504454141,landline,0.2,1,Level 2,3,True,True,True,False,
2248517,L_6115142234552,+1 514-223-4552,Bangkok Express,,,"5645 Monkland Ave, Montreal, Quebec H4A 1E2, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115142234552,landline,0.2,1,Level 2,3,True,True,True,True,
2248518,L_6115143819393,+1 514-381-9393,Thai Express,,,"1029 Rue du Marché Central, Montréal, QC H4N 1J8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115143819393,landline,0.2,1,Level 2,3,True,True,True,False,
2248519,L_6115143159981,+1 514-315-9981,Sep Lai,,,"2601 Rue Centre, Montréal, QC H3K 3G1, Canada",F&B,Dine-in Restaurant,Laotian restaurant,False,6115143159981,landline,0.2,1,Level 2,3,True,True,True,False,
2248520,L_6114385258343,+1 438-525-8343,Thai By Flo,,,"Montréal CoWork, 4388 R. Saint-Denis suite 200, Montréal, QC H2J 2L1, Canada",Others,Others,Cooking class,False,6114385258343,landline,0.2,1,Level 2,3,True,True,True,False,
2248521,L_6114506764452,+1 450-676-4452,Restaurant Viet Thai,,,"7525 Taschereau Blvd, Brossard, Quebec J4Y 1A2, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114506764452,landline,0.2,1,Level 2,3,True,True,True,False,
2248522,L_6115143317575,+1 514-331-7575,Thai Express Restaurant St-Laurent,,,"1995 Blvd. Marcel-Laurin, Saint-Laurent, QC H4R 1K4, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115143317575,landline,0.2,1,Level 2,3,True,True,True,False,
2248523,L_6115143891188,+1 514-389-1188,Thai Express Restaurant Montréal,,,"8780 Boul. Saint-Laurent, Montréal, QC H2N 1M4, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115143891188,landline,0.2,1,Level 2,3,True,True,True,True,
2248524,L_6114383756982,+1 438-375-6982,Mama Bangkok,,,"Le Faubourg Sainte Catherine, Montreal, Quebec H3H 1L7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114383756982,landline,0.2,1,Level 2,3,True,True,True,False,
2248525,L_6116136322227,+1 613-632-2227,Thai Kitchen Restaurant,,,"346 Main St E, Hawkesbury, ON K6A 1A5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6116136322227,landline,0.2,1,Level 2,3,True,True,True,False,
2248526,L_6114504799957,+1 450-479-9957,Restaurant Shand Thai,,,"261 Rue des Anges, Oka, QC J0N 1E0, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114504799957,landline,0.2,1,Level 2,3,True,True,True,False,
2248527,L_6114509715749,+1 450-971-5749,Jardin Thaï,,,"270 Boul. Labelle, Rosemère, QC J7A 2H4, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114509715749,landline,0.2,1,Level 2,3,True,True,True,False,
2248528,L_6114505817110,+1 450-581-7110,Restaurant Taasty Thai,,,"323 Mnt des Pionniers, Terrebonne, QC J6V 1H4, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114505817110,landline,0.2,1,Level 2,3,True,True,True,False,
2248529,L_6114506678588,+1 450-667-8588,Thai Express Restaurant Laval,,,"Les Promenades Bellerose, 2151 Boulevard des Laurentides, Laval, Quebec H7M 4M2, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506678588,landline,0.2,1,Level 2,3,True,True,True,True,
2248530,L_6114504718885,+1 450-471-8885,Restaurant Empire D'Angkor,,,"1028 Bd des Seigneurs, Terrebonne, QC J6W 1V1, Canada",F&B,Dine-in Restaurant,Asian restaurant,False,6114504718885,landline,0.2,1,Level 2,3,True,True,True,False,
2248531,L_6116132353134,+1 613-235-3134,Phuket Royal,,,"713 Somerset St W, Ottawa, ON K1R 6P7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6116132353134,landline,0.2,1,Level 2,3,True,True,True,False,
2248532,L_6115142556277,+1 514-255-6277,Restaurant Ô Asie,,,"7060 Sherbrooke St E, Montreal, Quebec H1N 1E5, Canada",F&B,Dine-in Restaurant,Asian restaurant,False,6115142556277,landline,0.2,1,Level 2,3,True,True,True,False,
2248533,L_6114383869088,+1 438-386-9088,East Pan Asiatique Cuisine Et Bar,,,"1250, Boulevard Robert-Bourassa, Street Level, Montréal, QC H3B 3B8, Canada",F&B,Dine-in Restaurant,Asian restaurant,False,6114383869088,landline,0.2,1,Level 2,3,True,True,True,False,
2248534,L_6114506240005,+1 450-624-0005,Thai Express Restaurant Laval,,,"679 Boul Curé-Labelle Portes, Laval, Quebec H7L 5R7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506240005,landline,0.2,1,Level 2,3,True,True,True,True,
2248535,L_6115147335888,+1 514-733-5888,Thai Express Restaurant Montréal,,,"SmartCentres Montreal Decarie, 5510 Rue Jean-Talon O, Montreal, Quebec H4P 2T5, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115147335888,landline,0.2,1,Level 2,3,True,True,True,True,
2248536,L_6115145539964,+1 514-553-9964,Panda Thai,,,"783 Mont-Royal Ave E, Montreal, Quebec H2J 1W8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115145539964,landline,0.2,1,Level 2,3,True,True,True,False,
2248537,L_6115144192771,+1 514-419-2771,Thai Express Restaurant Montréal-Nord,,,"10734 Pie-IX Blvd, Montréal-Nord, Quebec H1H 4A7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115144192771,landline,0.2,1,Level 2,3,True,True,True,False,
2248538,L_6114506872555,+1 450-687-2555,Thai Express Restaurant Laval,,,"4620 Desserte Sud A-440) O, Laval, Quebec H7T 2Z8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506872555,landline,0.2,1,Level 2,3,True,True,True,True,
2248539,L_6114506898118,+1 450-689-8118,Thai Express Restaurant Laval,,,"Méga Centre, 2296 Aut Chomedey, Notre-Dame, Laval, Quebec H7X 4G8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506898118,landline,0.2,1,Level 2,3,True,True,True,True,
2248540,L_6115149333507,+1 514-933-3507,Satay Brothers Resto 3721 Notre-Dame,,,"3721 R. Notre Dame O, Montréal, QC H4C 1P8, Canada",F&B,Dine-in Restaurant,Southeast Asian restaurant,False,6115149333507,landline,0.2,1,Level 2,3,True,True,True,False,
2248541,L_6115145421060,+1 514-542-1060,Thai Express Restaurant Dollard-Des-Ormeaux,,,"Promenades des Sources, 3339 Sources Blvd, Dollard-Des Ormeaux, Quebec H9B 3L7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115145421060,landline,0.2,1,Level 2,3,True,True,True,False,
2248542,L_6115145299000,+1 514-529-9000,Maison Thaï,,,"1351 Mont-Royal Ave E, Montreal, Quebec H2J 1Y8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115145299000,landline,0.2,1,Level 2,3,True,True,True,False,
2248543,L_6114506616288,+1 450-661-6288,Thai Express Restaurant Laval,,,"SmartCentres Laval Est, 5720 Blvd. Robert-Bourassa, Laval, Quebec H7E 0A5, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506616288,landline,0.2,1,Level 2,3,True,True,True,True,
2248544,L_6114383753811,+1 438-375-3811,Thai Express,,,"5660 Chem. de la Côte-des-Neiges, Montréal, QC H3T 1Z2, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114383753811,landline,0.2,1,Level 2,3,True,True,True,True,
2248545,L_6116137318424,+1 613-731-8424,Sweet Basil Restaurant 🌿,,,"1585 Bank St, Ottawa, ON K1H 7Z3, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6116137318424,landline,0.2,1,Level 2,3,True,True,True,False,
2248546,L_6114504302888,+1 450-430-2888,Restaurant Bato Thai,,,"1088 Bd du Curé-Labelle, Blainville, QC J7C 2M9, Canada",F&B,Dine-in Restaurant,Asian restaurant,False,6114504302888,landline,0.2,1,Level 2,3,True,True,True,False,
2248547,L_6115146372999,+1 514-637-2999,Thai Express Restaurant Lachine,,,"le Village Lachine, 637 32e Ave Plaza, Lachine, Quebec H8T 3G6, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115146372999,landline,0.2,1,Level 2,3,True,True,True,False,
2248548,L_6114506518880,+1 450-651-8880,Thai Express Restaurant Longueuil,,,"Université de Sherbrooke, 150 Pl. Charles-Le Moyne, Longueuil, QC J4K 0A8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114506518880,landline,0.2,1,Level 2,3,True,True,True,False,
2248549,L_6114383757659,+1 438-375-7659,Thai Express Restaurant Mont-Royal,,,"Centre Rockland, 2305 Rockland Rd, Mount Royal, Quebec H3P 3E9, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114383757659,landline,0.2,1,Level 2,3,True,True,True,False,
2248550,L_6116132499524,+1 613-249-9524,Thai Lanna Cuisine,,,"2401 Bank St, Ottawa, ON K1V 8R9, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6116132499524,landline,0.2,1,Level 2,3,True,True,True,False,
2248551,L_6114506792028,+1 450-679-2028,Restaurant Asiana,,,"121 Rue Saint-Charles O, Longueuil, QC J4H 1C7, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114506792028,landline,0.2,1,Level 2,3,True,True,True,False,
2248552,L_6114504629899,+1 450-462-9899,La Perle Noire,,,"4190 Grande Allée, Greenfield Park, QC J4V 3N2, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114504629899,landline,0.2,1,Level 2,3,True,True,True,False,
2248553,L_6114383751868,+1 438-375-1868,Thai Express Restaurant Montreal,,,"Tour CIBC, 1155 René-Lévesque Blvd W, Montreal, Quebec H3B 4P7, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114383751868,landline,0.2,1,Level 2,3,True,True,True,False,
2248554,L_6116132371641,+1 613-237-1641,Wandee Thai Cuisine,,,"40 Beech St, Ottawa, ON K1S 4M8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6116132371641,landline,0.2,1,Level 2,3,True,True,True,False,
2248555,L_6115143329651,+1 514-332-9651,Thai Express Restaurant Saint Laurent,,,"3131 Boul de la Côte-Vertu Place Vertu, Saint-Laurent, Quebec H4R 1Y8, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6115143329651,landline,0.2,1,Level 2,3,True,True,True,False,
2248556,L_6115142714469,+1 514-271-4469,Marché Thai-Hour,,,"7130 R. Saint-Denis, Montréal, QC H2S 2S4, Canada",Retail,Grocery / Convenience Store,Grocery store,False,6115142714469,landline,0.2,1,Level 2,3,True,True,True,False,
2248557,L_6114504355492,+1 450-435-5492,Thai Express Restaurant Boisbriand,,,"Faubourg Boisbriand, 3480 Av. des Grandes Tourelles, Boisbriand, Quebec J7H 0A2, Canada",F&B,Dine-in Restaurant,Thai restaurant,False,6114504355492,landline,0.2,1,Level 2,3,True,True,True,False,
2248558,L_6115143449009,+1 514-344-9009,Pub Mccarold,,,"5400 Chem. de la Côte-des-Neiges, Montréal, QC H3T 1Y5, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115143449009,landline,0.2,1,Level 2,3,True,True,True,False,
2248559,L_6114383805563,+1 438-380-5563,Broue Pub Brouhaha Ahuntsic,,,"10295 Av. Papineau, Montréal, QC H2B 2A1, Canada",Others,Others,Brewpub,False,6114383805563,landline,0.2,1,Level 2,3,True,True,True,False,
2248560,L_6115148457772,+1 514-845-7772,Ye Olde Orchard Pub & Grill,,,"20 Prince Arthur St W, Montreal, Quebec H2X 1S3, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115148457772,landline,0.2,1,Level 2,3,True,True,True,False,
2248561,L_6115142722498,+1 514-272-2498,Vices & Versa,,,"6631 Boul. Saint-Laurent, Montréal, QC H2S 3C5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115142722498,landline,0.2,1,Level 2,3,True,True,True,False,
2248562,L_6115142760473,+1 514-276-0473,Helm - Microbrasserie Sur Bernard,,,"273 Rue Bernard O, Montréal, QC H2V 1T5, Canada",Others,Others,Brewpub,False,6115142760473,landline,0.2,1,Level 2,3,True,True,True,False,
2248563,L_6115146945858,+1 514-694-5858,Ye Olde Orchard Pub & Grill,,,"322 Chem. du Bord-du-Lac-Lakeshore, Pointe-Claire, QC H9S 4L7, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115146945858,landline,0.2,1,Level 2,3,True,True,True,True,
2248564,L_6115148614111,+1 514-861-4111,Hurley'S Irish Pub,,,"1225 Crescent St, Montreal, Quebec H3G 2B1, Canada",F&B,Bar / Pub / Nightlife,Irish pub,False,6115148614111,landline,0.2,1,Level 2,3,True,True,True,False,
2248565,L_6115144511420,+1 514-451-1420,Louks Pub,,,"1345 Rue Notre Dame, Montréal, QC H8S 2C9, Canada",Others,Others,Brewpub,False,6115144511420,landline,0.2,1,Level 2,3,True,True,True,False,
2248566,L_6115144841569,+1 514-484-1569,Orchard Pub & Grill,,,"5563 Monkland Ave, Montreal, Quebec H4A 1E1, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115144841569,landline,0.2,1,Level 2,3,True,True,True,False,
2248567,L_6115144811596,+1 514-481-1596,Nextdoor Pub & Grill,,,"5175-A Sherbrooke St W, Montreal, Quebec H4A 1T5, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115144811596,landline,0.2,1,Level 2,3,True,True,True,False,
2248568,L_6115143754026,+1 514-375-4026,Le Relais Boréale Montréal - Microbrasserie & Boutique,,,"159 Rue Jean-Talon O, Montréal, QC H2R 0C2, Canada",Others,Others,Brewpub,False,6115143754026,landline,0.2,1,Level 2,3,True,True,True,False,
2248569,L_6115143822360,+1 514-382-2360,Silo - Brasserie,,,"109 Rue de Louvain O, Montréal, QC H2N 1A3, Canada",Others,Others,Brewpub,False,6115143822360,landline,0.2,1,Level 2,3,True,True,True,False,
2248570,L_6115149253777,+1 514-925-3777,Lord William Pub,,,"265 Rue des Seigneurs, Montréal, QC H3J 0B3, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115149253777,landline,0.2,1,Level 2,3,True,True,True,False,
2248571,L_6115143793140,+1 514-379-3140,Pubjelly,,,"600 Rue Marguerite-D'Youville, Montreal, Quebec H2Y 3W5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115143793140,landline,0.2,1,Level 2,3,True,True,True,False,
2248572,L_6115148330866,+1 514-833-0866,Pub Le Sainte-Élisabeth,,,"1412 Rue Ste-Élisabeth, Montréal, QC H2X 3C6, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115148330866,landline,0.2,1,Level 2,3,True,True,True,False,
2248573,L_6115146959393,+1 514-695-9393,Kellys Orchard,,,"88 Ave Donegani, Pointe-Claire, Quebec H9R 2V4, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115146959393,landline,0.2,1,Level 2,3,True,True,True,False,
2248574,L_6114383874001,+1 438-387-4001,Randolph Pub Ludique Rosemont,,,"6505 Rue des Écores, Montréal, QC H2G 1N3, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6114383874001,landline,0.2,1,Level 2,3,True,True,True,False,
2248582,L_6115143939277,+1 514-393-9277,Brutopia - Brewpub,,,"1219 Crescent St, Montreal, Quebec H3G 2B1, Canada",Others,Others,Brewpub,False,6115143939277,landline,0.2,1,Level 2,3,True,True,True,False,
2248583,L_6115143927770,+1 514-392-7770,Maison Publique Mclean'S,,,"1420 Peel St, Montreal, Quebec H3A 1S8, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115143927770,landline,0.2,1,Level 2,3,True,True,True,False,
2248584,L_6116138009004,+1 613-800-9004,Brigid'S Well,,,"310 St. Patrick St, Ottawa, ON K1N 5K5, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6116138009004,landline,0.2,1,Level 2,3,True,True,True,False,
2248585,L_6114383861110,+1 438-386-1110,Pub West Shefford / West Shefford Brewing Co.,,,"1562 Mont-Royal Ave E, Montreal, Quebec H2J 1Z2, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6114383861110,landline,0.2,1,Level 2,3,True,True,True,False,
2248586,L_6115143077666,+1 514-307-7666,Brasseurs Du Monde,,,"1567 R. Saint-Denis, Montréal, QC H2X 3K3, Canada",F&B,Bar / Pub / Nightlife,Beer hall,False,6115143077666,landline,0.2,1,Level 2,3,True,True,True,False,
2248587,L_6115148661787,+1 514-866-1787,Nyks,,,"1250 Rue de Bleury, Montréal, QC H3B 2W4, Canada",F&B,Dine-in Restaurant,Bar & grill,False,6115148661787,landline,0.2,1,Level 2,3,True,True,True,False,
2248588,L_6115148614448,+1 514-861-4448,Le Vieux/ The Old Dublin Pub & Resturant,,,"636 Rue Cathcart, Montréal, QC H3B 9A9, Canada",F&B,Bar / Pub / Nightlife,Irish pub,False,6115148614448,landline,0.2,1,Level 2,3,True,True,True,False,
2248589,L_6115145089894,+1 514-508-9894,Etoh Brasserie,,,"8100 R. Saint-Denis, Montréal, QC H2P 2G6, Canada",Others,Others,Brewpub,False,6115145089894,landline,0.2,1,Level 2,3,True,True,True,False,
2248590,L_6115146931580,+1 514-693-1580,Mckibbin'S Irish Pub,,,"Complexe Pointe-Claire, 6361 Route Transcanadienne, Pointe-Claire, QC H9R 5A5, Canada",F&B,Bar / Pub / Nightlife,Irish pub,False,6115146931580,landline,0.2,1,Level 2,3,True,True,True,False,
2248591,L_6115144194144,+1 514-419-4144,Pub Ruckus,,,"6714 Boul. Saint-Laurent, Montréal, QC H2S 3C7, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115144194144,landline,0.2,1,Level 2,3,True,True,True,False,
2248592,L_6115147313666,+1 514-731-3666,Brasseurs Du Monde,,,"6700 Boul. Saint-Laurent, Montréal, QC H2S 3C7, Canada",Others,Others,Brewpub,False,6115147313666,landline,0.2,1,Level 2,3,True,True,True,True,
2248593,L_6115143600634,+1 514-360-0634,La Cale - Pub Zéro Déchet,,,"6839 Rue St-Hubert, Montréal, QC H2S 2M7, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115143600634,landline,0.2,1,Level 2,3,True,True,True,False,
2248594,L_6115144192337,+1 514-419-2337,Church St. Pub,,,"552 Rue de l'Église, Verdun, QC H4G 3E4, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115144192337,landline,0.2,1,Level 2,3,True,True,True,False,
2248595,L_6114506323434,+1 450-632-3434,Microbrasserie Kahnawake Brewing Company,,,"22 Rte 138, Kahnawake, QC J0L 1B0, Canada",Others,Others,Brewpub,False,6114506323434,landline,0.2,1,Level 2,3,True,True,True,False,
2248596,L_6116132361175,+1 613-236-1175,Pubwells On Preston,,,"96 Preston St, Ottawa, ON K1R 7P2, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6116132361175,landline,0.2,1,Level 2,3,True,True,True,False,
2248597,L_6115143030266,+1 514-303-0266,Bar Dominion,,,"1243 Metcalfe St, Montreal, Quebec H3B 2V5, Canada",F&B,Dine-in Restaurant,Restaurant,False,6115143030266,landline,0.2,1,Level 2,3,True,True,True,False,
2248598,L_6115145421102,+1 514-542-1102,Macallan'S Pub,,,"2362 Hymus Blvd, Dorval, Quebec H9P 1J9, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6115145421102,landline,0.2,1,Level 2,3,True,True,True,False,
2248599,L_6115142858855,+1 514-285-8855,Ziggy'S Pub,,,"1470 Crescent St, Montreal, Quebec H3G 2B6, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115142858855,landline,0.2,1,Level 2,3,True,True,True,False,
2248600,L_6115143794471,+1 514-379-4471,Taverne Du Pélican,,,"278 Av. Laurier O, Montréal, QC H2V 2K1, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6115143794471,landline,0.2,1,Level 2,3,True,True,True,False,
2248601,L_6115142544468,+1 514-254-4468,L'Adversaire - Pub Et Boutique Ludiques,,,"4303 St Catherine St E, Montreal, Quebec H1V 1Y1, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115142544468,landline,0.2,1,Level 2,3,True,True,True,False,
2248602,L_6116137242200,+1 613-724-2200,O'Connell'S Irish Pub,,,"1211 Wellington St. W, Ottawa, ON K1Y 2Z8, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6116137242200,landline,0.2,1,Level 2,3,True,True,True,False,
2248603,L_6115144195001,+1 514-419-5001,Randolph Pub Ludique Quartier Latin,,,"2041 R. Saint-Denis, Montréal, QC H2X 3K8, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6115144195001,landline,0.2,1,Level 2,3,True,True,True,False,
2248604,L_6114509647418,+1 450-964-7418,Pub St-Patrick (1993) Inc,,,"774 Rue St Pierre, Terrebonne, QC J6W 1E6, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6114509647418,landline,0.2,1,Level 2,3,True,True,True,False,
2248605,L_6116132414747,+1 613-241-4747,The Laff,,,"42 York St, Ottawa, ON K1N 5S6, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6116132414747,landline,0.2,1,Level 2,3,True,True,True,False,
2248606,L_6116137451414,+1 613-745-1414,Lunergans Pub & Eatery,,,"1661 De Montréal Road, Gloucester, ON K1J 6N5, Canada",F&B,Bar / Pub / Nightlife,Pub,False,6116137451414,landline,0.2,1,Level 2,3,True,True,True,False,
2248607,L_6115144909555,+1 514-490-9555,Brasserie Dieu Du Ciel! - Brouepub Montréal,,,"21 Av. Laurier O, Montréal, QC H2T 2N2, Canada",Others,Others,Brewpub,False,6115144909555,landline,0.2,1,Level 2,3,True,True,True,False,
2248608,L_6115146946731,+1 514-694-6731,Duke & Devine'S Irish Pub Beaurepaire,,,"479 Beaconsfield Blvd, Beaconsfield, Quebec H9W 4C3, Canada",F&B,Bar / Pub / Nightlife,Irish pub,False,6115146946731,landline,0.2,1,Level 2,3,True,True,True,False,
